
Залізничний;вул. Любінська, 102-104;Геник Володимир Іванович;ТС;цілодобово
Залізничний;вул. Любінська, 102-104;Мураль Ігор Любомирович;ТС;цілодобово
Залізничний;вул. Любінська, 104;"ТзОВ ""Кобза""";СМ;8.00-21.00
Залізничний;вул. Любінська, 104;"ПП""Захід -Клас""";ТС;цілодобово
Залізничний;вул. Любінська, 158;"ПП ""Захід-Клас""";ТС;06.00-01.00
Залізничний;вул. М. Вовчка, 24;"ПП ""Західмолпром""";СМ;цілодобово
Залізничний;вул. М. Вовчка, 26;"ТзОВ ""Калина""";СМ;8.00-22.00
Залізничний;вул. М.Мундяк, 8;"ТзОВ ""Лім-Ігор""";СМ;цілодобово
Залізничний;вул. Низинна, 2;Матвійків Ігор Васильович;ТС;8.00-22.00
Залізничний;вул. О. Степанівни, 35;"ТзОВ ""М'ята""";СМ;цілодобово
Залізничний;вул. О.Степанівни, 50;"ТзОВ ""Лім-Ігор""";СМ;цілодобово
Залізничний;вул. О.Кульчицької, 4;Горинський Ігор Іванович;ТС;9.00-21.00
Залізничний;вул. О.Кульчицької, 4;Довган Роман Михайлович;ТС;8.00-22.00
Залізничний;вул. О.Кульчицької, 4;Векляк Олег Іванович;ТС;8.00-22.00
Залізничний;вул. О.Кульчицької, 3;Воробель Людмила Михайлівна;ТС;8.00-20.00
Залізничний;вул. О.Кульчицької, 16в;Андрейко Галина Володимирівна;СМ;8.00-21.00
Залізничний;вул. Озерна, 2;"ТзОВ ""Прохолода"" (кер.Наконечна Марія Іванівна)";СМ;8.00-21.00
Залізничний;вул. Патона, 2;"ПП ""Реліквія"" (дир. Броговський Андрій Зеновійович";СМ;8.30-21.00
Залізничний;Патона, 2/2;Чолач Олександра Іванівна;ТС;8.30-20.30
Залізничний;Патона, 2/4а;"ТзОВ ТВК ""Львівхолод""";СМ;8.00-23.00
Залізничний;Патона, 2/4;Дума Людмила Вікторівна;павільйон;цілодобово
Залізничний;Патона, 2/4;"ТзОВ ""Овація""";ТС;10.00-22.00
Залізничний;Патона, 2/4;Кубай Оксана Василівна;ТС;цілодобово
Залізничний;Патона, 2/4-Полтави,1;Гримашевич Віктор Валерійович;ТС;9.00-20.00
Залізничний;Патона, 2/7;"ПП ""Захід-Клас""";ТС;8.00-22.00
Залізничний;Патона, 4;Стойко Василь Богданович;ТС;7.30-22.00
Залізничний;Патона, 4/2;"ПП ""Захід-Клас""";ТС;цілодобово
Залізничний;Патона, 9;Чунис Дмитро Федорович;ТС;цілодобово
Залізничний;Патона, 9;Герега Андрій Стефанович;ТС;9.00-20.00
Залізничний;Патона, 27;"ПП ""Захід-Клас""";ТС;цілодобово
Залізничний;Патона, 31;Вінницький Рафаель Владиславович;ТС;цілодобово
Залізничний;Патона, 37;"ТОВ ""Альянс Маркет""";супермаркет;8.00-23.00
Залізничний;Патона-Ряшівська;Хорощак Олександр Дмитрович;ТС;7.30-21.30
Залізничний;Повітряна, 2;"ДП ""Морозко"" ВАТ ""Львівський холодокомбінат""";СМ;8.00-20.00
Залізничний;Повітряна, 22;Вайда Олена Юріївна;ТС;цілодобово
Залізничний;Повітряна, 24;"ТзОВ ""Левандівський газда""";СМ;8.00-21.30
Залізничний;Повітряна, 31;"ТзОВ ""Левандівський газда""";ТС;8.00-22.00
Залізничний;Повітряна, 34;Слепич Ольга Іванівна;СМ;8.00-21.00
Залізничний;Повітряна, 88;"""Романич-Торг""";ТС;цілодобово
Залізничний;Повітряна-Озерна;Марушко Ольга Миколаївна;ТС;8.30-21.00
Залізничний;Роксоляни, 24;Сидір Богдан Богданович;павільйон;9.00-21.00
Залізничний;Роксоляни, 59;Кухар Ірина Анатоліївна;СМ;8.00-21.30
Залізничний;Роксоляни, 61;Матвійків Ігор Іванович;СМ;8.30-21.30
Залізничний;Ряшівська, 1;Федорчук Сергій Давидович;ТС;8.00-22.00
Залізничний;Ряшівська,6;"ПП ""ОККО-Нафтопродукт""";АЗС з магазином;цілодобово
Залізничний;Ряшівська, 27;Сомик Олег Богданович;ТС;8.00-22.00
Залізничний;Рудненська, 1;"ПП ""ОККО-Нафтопродукт""";АЗС з магазином;цілодобово
Залізничний;С.Петлюри, 1;"ПП ""ОККО-Нафтопродукт""";АЗС з магазином;цілодобово
Залізничний;С.Петлюри, 2;Зарицька Тетяна Петрівна;ТС;9.00-19.00
Залізничний;С.Петлюри, 2;Шуманська Надія Петрівна;ТС;8.00-22.00
Залізничний;С.Петлюри, 2;Фуц Ольга Зиновіївна;ТС;9.00-21.00
Залізничний;С.Петлюри, 2;Гой Ірина Романівна;ТС;9.00-21.00
Залізничний;С.Петлюри, 2а;"ПП ""Захід-Клас""";павільйон;цілодобово
Залізничний;С.Петлюри, 2а;"ПП ""Захід-Клас""";ТС;цілодобово
Залізничний;С.Петлюри, 25;Юр В.І.;ТС;9.00-22.00
Залізничний;вул.С.Петлюри, 30;Звір Є.Є.;ТС;10.00-22.00
Залізничний;вул. С.Петлюри, 36а;Міщишин Роман Петрович;ТС;8.00-22.00
Залізничний;вул. С.Петлюри, 37;"ТзОВ ""Торгова мережа ""Барвінок""";супермаркет;8.00-23.00
Залізничний;вул. С.Петлюри,47;Вайда Олена Юріївна;павільйон;цілодобово
Залізничний;вул. Стороженка, 4;Гайдучок Оксана Іванівна;СМ;8.00-22.00
Залізничний;вул. Садова, 2а;Сивак Мар'яна Анатоліївна;ТС;8.00-23.00
Залізничний;вул. Садова, 25;Шипка Тарас Григорович;СМ;8.00-23.00
Залізничний;вул. Садова, 23-29;"ПП ""Вентус""";ТС;8.00-22.00
Залізничний;вул. Садова, 29;Векляк Олег Іванович;ТС;8.00-21.00
Залізничний;вул. Сяйво, 11а;Демчук Ігор Степанович;CМ;8.00-22.00
Залізничний;вул. Сяйво, 13;"ТзОВ ""Овація""";CМ;10.00-22.00
Залізничний;вул. Сяйво-Широка;"ТзОВ ""Овація""";ТС;10.00-22.00
Залізничний;вул. Суботівська, 7;"ТзОВ ""Овація""";СМ;10.00-22.00
Залізничний;вул. Суботівська, 7;"ПП ""Мережа сервіс Львів""";СМ;8.00-22.00
Залізничний;вул. Суботівська, 7;"ТзОВ ""Західуніверсал плюс""";ТС;цілодобово
Залізничний;вул. Суботівська, 7;Сапрука Зоряна Зенонівна;ТС;8.00-21.00
Залізничний;вул. Суботівська, 10а;"ТзОВ ""Овація""";СМ;10.00-22.00
Залізничний;вул. Суботівська, 11;"ТзОВ ""Західуніверсал плюс""";павільйон;цілодобово
Залізничний;вул. Суботівська, 11;"ТзОВ ""Західуніверсал плюс""";ТС;цілодобово
Залізничний;вул. Суботівська, 11;Фірман Роман Богданович;ТС;цілодобово
Залізничний;вул. Суботівська, 11;Вайда Олена Юріївна;ТС;цілодобово
Залізничний;вул. Сірка, 21;"ТзОВ ""Партнер-дистрибюшн""";СМ;8.00-22.00
Залізничний;вул. Сірка, 23;"ТзОВ ""Сонячна корона""";СМ;8.00-22.00
Залізничний;вул. Сигнівка, 5;Асаф'єв Андрій Сергійович;ТС;8.00-22.00
Залізничний;вул. Хотинська,2;"ПП ""Евекта"" Грабовська Юлія Юрївна";СМ;8.00-22.00
Залізничний;вул. Чернівецька (торговий ряд №1);Ібрагімов Натик Акіф Огли;ТС;9.00-23.00
Залізничний;вул. Чернівецька (торговий ряд №1);"ТзОВ ""Квартал-5""";ТС;10.00-21.00
Залізничний;вул. Чернівецька (торговий ряд №2);Довганик Марта Леонідівна;ТС;7.00-23.00
Залізничний;Чернівецька (торговий ряд №2);Кузик Зоряна Омелянівна;ТС;цілодобово
Залізничний;вул. Чернівецька (торговий ряд №2);"ПП ""Мережа сервіс Львів""";ТС;8.00-22.00
Залізничний;вул. Чернівецька (торговий ряд №2);Магеррамов Малік Юсіф Огли;ТС;8.00-23.00
Залізничний;вул. Чернівецька (торговий ряд №3);Похила Роман Мирославович;ТС;7.00-23.00
Залізничний;вул. Шевченка, 9;Галька Світлана Михайлівна;СМ;8.00-22.00
Залізничний;вул. Шевченка, 45-47;"ТзОВ ""Рітейл Україна""";СМ;8.00-23.00
Залізничний;вул. Шевченка, 51;"ТзОВ ""Шанс""";СМ;8.00-22.00
Залізничний;вул. Шевченка, 57;Шмульська Галина Ігорівна;ТС;8.00-22.00
Залізничний;вул. Шевченка, 75;Баран Світлана Мар'янівна;ТС;9.00-22.00
Залізничний;вул. Шевченка, 109;"ТзОВ ""Шанс""";СМ;8.00-22.00
Залізничний;вул. Шараневича, 1;"ТзОВ ""Рітейл Україна""";СМ;8.00-23.00
Залізничний;вул. Широка, 9б;Сорока Юлія Мирославівна;павільйон;8.30-22.00
Залізничний;Широка, 33;Когут Роман Степанович;СМ;цілодобово
Залізничний;вул. Широка, 39;Жеребчіков Юрій Іванович;ТС;9.00-21.00
Залізничний;вул. Широка, 63а;Накрийко Василь Іванович;СМ;9.00-19.00
Залізничний;вул. Широка, 64;Гнатишин Орися Михайлівна;СМ;8.00-20.00
Залізничний;вул. Широка, 64;"ТОВ ""ПАККО-Холдинг"" (кер. Голдаванський Володимир Мирославович)";СМ;8.00-23.00
Залізничний;вул. Широка, 64;"ПП ""Мережа сервіс Львів""";СМ;8.00-22.00
Залізничний;вул. Широка, 66;"ТзОВ ""Овація""";СМ;10.00-22.00
Залізничний;вул. Широка, 66;Ковальчук Дарія Миколаївна;павільйон;цілодобово
Залізничний;вул. Широка, 66;"ТзОВ ""Львівський тютюн""";ТС;7.00-22.00
Залізничний;вул. Широка, 67;Рісна Ірена Петрівна;СМ;9.00-21.00
Залізничний;вул. Широка, 68;"ТзОВ ""Західуніверсал плюс""";павільйон;цілодобово
Залізничний;вул. Широка, 70;"ТзОВ ""Торгова мережа ""Барвінок""";супермаркет;8.00-22.00
Залізничний;вул. Широка, 70-72;Вайда Олена Юріївна;ТС;цілодобово
Залізничний;вул. Широка, 70б;"ТзОВ ""Овація""";СМ;10.00-22.00
Залізничний;вул. Широка, 75;Сорока Юлія Мирославівна;СМ;8.00-21.00
Залізничний;вул. Широка, 81;"ТзОВ ""Західуніверсал плюс""";ТС;цілодобово
Залізничний;вул. Широка, 86а;Шумська Леся Андріївна;СМ;10.00-21.00
Залізничний;вул. Широка, 87;"ТОВ ""ФОЗЗІ-ФУД""";супермаркет;8.00-23.00
Залізничний;вул. Широка, 96а;"ПП ""Мережа сервіс Львів""";СМ;8.00-22.00
Залізничний;вул. Широка, 97;"ПП ""ОККО-Нафтопродукт""";АЗС з магазином;цілодобово
Залізничний;вул. Широка, 98;Очаковська Ганна Миколаївна;ТС;8.00-24.00
Залізничний;вул. Широка, 100;Очаковська Ганна Миколаївна;ТС;8.00-22.00
Залізничний;вул. Широка-Низинна, 2;Юр Тарас Ярославович;ТС;8.00-21.00
Залізничний;вул. Юнаківа, 9б;Стахів Ольга Миколаївна;СМ;8.00-21.00
Залізничний;вул. Я. Мудрого, 11;Кравець Катерина Іванівна;СМ;8.00-21.30
Залізничний;вул. Я. Мудрого, 15;"ПП ""Галицька торгова мережа""";СМ;8.00-20.00
Залізничний;вул. Яворницького, 5-7;Сомик Олег Богданович;ТС;8.00-22.00
Залізничний;вул. Яворницького, 8;"ТзОВ ""Січовик""";СМ;8.00-22.00
Залізничний;вул. Яворницького, 9;"ПП ""Вентус";ТС;цілодобово
Личаківський;вул. Васильченка, 14;ФОП Бандура О.П.;магазин;9.00-20.00
Личаківський;вул. Вашингтона Дж., 5;ПП”Реліквія”;магазин;8.30-21.00
Личаківський;вул. Тракт Глинянський, 55; ФОП Музичка С. А.;магазин;09 00 - 22 00
Личаківський;вул. Тракт Глинянський, 161;ФОП Романюк Р.І.;магазин;09 00 - 22 00
Личаківський;вул. Довбуша, 2;ФОП Дубик Є.В.;магазин;09 00 - 22 00
Личаківський;вул. Дороша, 12;ФОП Констанкевич;магазин;09 00 - 23 00
Личаківський;вул. Зелена, 4;ТзОВ «Метагал»;магазин;09 00 - 22 00
Личаківський;вул. Зелена, 9;ФОП Гриців С.А.;магазин;08 00 -  22 00
Личаківський;вул. Зелена, 20; ФОП Марусяк Ю.В.;магазин;08 00 - 20 00
Личаківський;вул. Зелена, 36/1;"ТОВ ""Квартет-5""";магазин;10 00 - 20 00
Личаківський;вул. Зелена, 42;"ПП ""Флорес""";магазин;08 00 - 21 00
Личаківський;вул. Зелена, 48;"ТОВ ""Країна вин""";магазин;10 00 - 22 00
Личаківський;вул. Зелена, 54;ФОП Шляхтовська О.М.;магазин;09 00 - 21 00
Личаківський;вул. Зелена, 58; ФОП Шалаєва М.З.;магазин;08 00 - 21 00
Личаківський;вул. Зелена, 73;ФОП Пущак І.І.;магазин;08 00 - 22 00
Личаківський;вул. Зелена, 77;"ТОВ ""Авеста""";магазин;08 00 - 22 00
Личаківський;вул. Зелена, 115;"ТзОВ ""Пакохолдинг""";магазин;08 00 - 22 00
Личаківський;вул. Зелена, 115;"ТзОВ Торгова група ""Тиса""";магазин;10 00 - 21 00
Личаківський;вул. І.Франка, 35;"ПП ""Мережа-сервіс ""Львів""";магазин;08 00 - 22 00
Личаківський;вул. Івасюка, 19;ФОП Москвік Н. Р.;магазин;08 00 - 22 00
Личаківський;вул. К.Левицького, 8;"ТОВ ""Партнер дестребюшн""";магазин;08 00 - 22 00
Личаківський;вул. К.Левицького, 15;"ТОВ ""Кіт компані""";магазин;08 00 - 22 30
Личаківський;вул. К.Левицького, 17;"ТзОВ ""Орко""    орендар ТзОВ ""Овація""";магазин;10 00 - 22 00
Личаківський;вул. К.Левицького, 41;"ТзОВ ""Арго""";магазин;цілодобово
Личаківський;вул. К.Левицького, 43;ТОВ Кишенька;магазин;09 00 - 22 00
Личаківський;вул. К.Левицького, 47;ФОП Остапишин І.М.;магазин;08 00 - 22 00
Личаківський;вул. К.Левицького, 71;СПД Григоріян Марія Володимирівна;магазин;8 30 - 22 00
Личаківський;вул. К.Левицького, 83;"ЗАТ ""Львівський лікеро-горілчаний завод""";магазин;10 00 - 19 00
Личаківський;вул. К.Левицького, 118;"ТзОВ ""Полі-Сервіс""";магазин;10 00 - 19 30
Личаківський;вул. Китайська, 2;ТзОВ „ Гал – Ластівка” ;магазин;8.00-21.00
Личаківський;вул. Китайська, 8;"ПП""Аніла""";магазин;08 00 - 22 00
Личаківський;вул. Ковельська, 50;ТзОВ «Громіс»;магазин;10 00 - 22 00
Личаківський;вул. Ковельська, 71;"ТзОВ НВП ""Стимул""";магазин;10 00 - 22 00
Личаківський;вул. Кордуби, 2;"ЗАТ ""Львівський Лікеро-горілчаний завод"" ";магазин;10 00 - 19 00
Личаківський;вул. Короленка, 2;ФОП Бережнова Т.П.;магазин;08 00 - 20 00
Личаківський;вул. Короленка, 4;"ПП ""Монгресе""";магазин;08.00-22.00
Личаківський;вул. Котика, 2;"ТзОВ ""Вишня-Екстра""";магазин;8.00-21.00
Личаківський;вул. Кривчицька дорога, 2а;СПД ФО Гевак Василь Степанович;магазин;8.00-22.00
Личаківський;вул. Кривчицька дорога,  2б;"СПД ФО Муха Богдан Орестович; СПД ФО Муха Марія Михайлівна";магазин;8.00-22.00
Личаківський;вул. Кривчицька дорога, 55;"ТзОВ ""Зіронька""";магазин;8.00-22.00
Личаківський;вул. Круп'ярська, 9;"ПП ""Лоций""";магазин;8.00-21.00
Личаківський;вул. Лисеницька, 9;ФОП Гривнак-Сторожук;магазин;9.00-22.00
Личаківський;вул. Лисенка, 29;ФОП Гарах Р.О.;магазин;8.00-22.00
Личаківський;вул. Личаківська, 4;ФОП Дуда  Н. М.;магазин;09 00 - 22 00
Личаківський;вул. Личаківська, 18;ФОП Бережной Є.В.;магазин;08 00 - 22 00
Личаківський;вул. Личаківська, 24;"ЗАТ ""Львівський лікеро-горілчаний завод""";магазин;10 00 - 19 00
Личаківський;вул. Личаківська, 36;ФОП Білик  Б.Я.;магазин;08 00 - 21 00
Личаківський;вул. Личаківська, 54;"ТОВ ""Партнер дестребюшн""";магазин;08 00 - 22 00
Личаківський;вул. Личаківська, 55;"ТзОВ ""Торговиця""";магазин;08 00 - 22 00
Личаківський;вул. Личаківська, 58;"ПП ""Корунд-Сервіс""";магазин;10  00 - 21 00
Личаківський;вул. Личаківська, 63;ФОП Піцишин С. В.;магазин;08 00 - 20 00
Личаківський;вул. Личаківська, 67;ФОП Баса Р.Я.;магазин;08 00 - 22 00
Личаківський;вул. Личаківська, 88;ФОП Федик О.Я.;магазин;10  00 - 22 00
Личаківський;вул. Личаківська, 89;ФОП Лесюк К.В.;магазин;08 00 - 22 00
Личаківський;вул. Личаківська, 111;ФОП Зубченко В.В.;магазин;09 00 - 21 00
Личаківський;вул. Личаківська, 12;"ТОВ ""Рітейл менеджмент трейд""";магазин;цілодобово
Личаківський;"вул. Личаківська,113-Круп""ярська";ФОП Бережнова Т.П.;магазин;08 00 - 22 00
Личаківський;вул. Личаківська, 152; ФОП Дацько У. Р.;магазин;цілодобово
Личаківський;вул. Личаківська, 161;"ТОВ ""Овація""";магазин;10 00 - 22 00
Личаківський;вул. Личаківська, 187;ФОП Білик Р.С.;магазин;цілодобово
Личаківський;вул. Личаківська, 209;"ТзОВ ТВК ""Львівхолод""";магазин;08 00 - 23 00
Личаківський;вул. Медової Печери, 36;"ПП ""Тобі-ГНГ""";магазин;8 30 - 20 30
Личаківський;вул. Медової Печери, 65;"ТзОВ ""Арна""";магазин;8 00 - 22 00
Личаківський;вул. Металістів, 9;"ПП ""Флайт""";магазин;10 00 - 22 00
Личаківський;вул. Мечникова, 15;ФОП Леськів М.І.;магазин;08.00-22.00
Личаківський;вул. Мечникова,  15;ФОП Семків І.В.;магазин;08.30-21.30
Личаківський;вул. Мечникова,  11;"ТОВ ""Овація""";магазин;10.00-22.00
Личаківський;вул. Мечникова, 21;ФОП Кічма Б. І.;магазин;08.00-22.00
Личаківський;вул. Некрасова, 10;"ТОВ ""Текс-1""";магазин;цілодобово
Личаківський;вул. Некрасова, 53; ФОП Лев М.Я.;магазин;09 00 - 21 00
Личаківський;вул. Олеся О., 19;ФОП Чижмар Г.Г.;магазин;08.00-22.00
Личаківський;вул. Пасічна, 3;ФОП Гриців С.А.;магазин;08 00 - 21 00
Личаківський;вул. Пасічна, 42;ТзОВ „ Гонг”;магазин;08 00 - 23 00
Личаківський;вул. Пасічна, 51;"ТзОВ ""Пасічне""";магазин;08 00 - 22 00
Личаківський;вул. Пасічна, 53;ФОП Мельник К.В.;магазин;цілодобово
Личаківський;вул. Пасічна, 59;"ТОВ ""Рітейл-Україна""";магазин;08 00 - 23 00
Личаківський;вул. Пасічна, 72;ФОП Цигилик З.В.;магазин;цілодобово
Личаківський;вул. Пасічна, 92;"ТОВ ""Рітейл-Україна""";магазин;08 00 - 23 00
Личаківський;вул. Пасічна, 98;ФОП Грабазей Д. В.;магазин;10 00 - 22 00
Личаківський;вул. Пекарська, 8;ФОП Бережной Є.В.;магазин;08 00 - 22 00
Личаківський;вул. Пекарська, 10;ФОП Хмельницька Н.М.;магазин;10 00 - 21 00
Личаківський;вул. Пекарська, 11;ФОП Попович М.В.;магазин;08 30 - 21 00
Личаківський;вул. Пекарська, 15;ФОП Шапшалова О. І.;магазин;09 00 - 22 00
Личаківський;вул. Пекарська, 22;"ТОВ ""Овація""";магазин;10 00 - 22 00
Личаківський;вул. Пекарська, 24;"ТОВ ""Банк речей""";магазин;08 00 - 21 00
Личаківський;вул. Пекарська, 33/4;"ТОВ ""Овація""";магазин;10 00 - 22 00
Личаківський;вул. Пекарська, 34;ФОП Мусійчук  О. Д.;магазин;09 00 - 22 00
Личаківський;вул. Пекарська, 39;ФОП Ценюх О.А.;магазин;08 00 - 21 00
Личаківський;вул. Пекарська-Чехова;"ТОВ ""Рітейл Україна""";магазин;08 00 - 23 00
Личаківський;вул. Пекарська, 42;ФОП Бережной Є.В.;магазин;08 00 - 22 00
Личаківський;вул. Пекарська, 53;ФОП Король В.М.;магазин;08 00 - 20 00
Личаківський;пл. Петрушевича, 3;"СП ""НОТ""";магазин;цілодобово
Личаківський;вул. Польова, 29;"ТзОВ ""Громіс""";магазин;09.00-22.00
Личаківський;пл. Соборна, 5;ФОП Рясна О.П.;магазин;10 00 - 22 00 
Личаківський;вул. Садівнича, 27;"ТОВ ""Львівхолод""";магазин;08.00-23.00
Личаківський;вул. Сковороди, 18; ФОП Волошин Б. В.;магазин;08 00 - 22 00
Личаківський;вул. Й.Сліпого, 1;"ТОВ ""Партнер дестребюшн""";магазин;08 00 - 22 00
Личаківський;вул. Солодова, 4;ФОП Виговський С.В.;магазин;08.30-20.30
Личаківський;вул. Студентська, 8;ФОП Шумська Г. М.;магазин;08.00-22.00
Личаківський;вул. Таджицька, 5;"ТзОВ ""Візія""";магазин;цілодобово
Личаківський;вул. Тершаковців, 1;"ТзОВ ""Пакохолдинг""";магазин;08 00 - 22 00
Личаківський;вул. Толстого Л., 7;ФОП Рутецький І.Ф.;магазин;08.00-22.00
Личаківський;вул. Хмельницького Б., 140;" ТзОВ «Гетьманський шлях»;  ФОП Тарас Б.М.";магазин;08 00 - 22 00
Личаківський;вул. Хмельницького Б., 176;"ДП ""Гарантія-маркет""";магазин;08 00 - 23 00
Личаківський;вул. Хмельницького Б., 214;"ТОВ ""Фоззі фуд""";магазин;08 00 - 23 00
Личаківський;вул. Чернігівська, 2;"ТзОВ ""Львівхолод""";магазин;08 00 - 23 00
Личаківський;вул. Чехова, 12;ФОП Халій Т. М.;магазин;08 00 - 21 00
Личаківський;вул. Чехова, 16;ФОП Абдурахманов;магазин;09 00 - 21 00
Личаківський;вул. Ш.Руставелі, 6/3;ФОП Хамуляк І.;магазин;09 00 - 22 00
Личаківський;вул. Ш.Руставелі, 6;ФОП Хмельницька Н.М.;магазин;цілодобово
Личаківський;вул. Ярошинської, 1;"ТзОВ ТВК ""Львівхолод""";магазин;08 00 - 23 00
Личаківський;вул. Ярошинської, 4;"ПП ""Ганнуся""";магазин;08.00-22.00
Личаківський;вул. Богдана Котика, 2;Сорокач М.І.;ТС;09.00-22.00
Личаківський;вул. Богдана Котика, 2;Скоропад А.Ю.;ТС;цілодобово
Личаківський;вул. Дж.Вашингтона, 11;Баховський А.І.;ТС;07.00-21.00
Личаківський;вул. Дж.Вашингтона, 13;Юрчишак Л.Б.;ТС;09.00-21.00
Личаківський;вул. Дж.Вашингтона, 5;Мандзій Л.С.;ТС;08.00-21.00
Личаківський;вул. Дж.Вашингтона, 7;ПП “Сальвадор“ ;ТС;цілодобово
Личаківський;вул.  Дж.Вашингтона, 7а;"ТзОВ ""Олсем Ко ЛТД""";ТС;09.00-21.00
Личаківський;вул. Зелена, 77- вул. Івасюка;"ПП ""Чарівна Усмішка""";ТС;08.00-22.00
Личаківський;вул. Зелена, 113;Алтунян А.Г.;ТС;09.00-20.00
Личаківський;вул. Зелена, 79;Тузяк Л.Л.;ТС;цілодобово
Личаківський;вул. Зелена, 79;Вінницький Р.В.;ТС;08.00-20.00
Личаківський;вул. Зелена, 79;Вінницький Р.В.;ТС;08.00-20.00
Личаківський;вул. Левицького, 15 А;ПП «Захід-експрес»;ТС;08.00-22.00
Личаківський;вул. Левицького, 41;Василів О.Ю.;ТС;цілодобово
Личаківський;вул. Левицького, 41;Василів О.Ю.;ТС;цілодобово
Личаківський;вул. Лисеницька, 5;Матвеєва Т.Г.;ТС;09.00-20.00
Личаківський;вул. Лисенецька, 5;Горін А.В.;ТС;цілодобово
Личаківський;вул. Личаківська-вул.Тракт Глинянський;Ліщинський Ю.О.;ТС;09.00-20.00
Личаківський;вул. Личаківська (автостанція);Сидорко В.М.;ТС;08.00-20.00
Личаківський;вул. Личаківська-вул.Чехова;"ПП ""Чарівна Усмішка"" орендує ""Нова Тренйд""";ТС;цілодобово
Личаківський;вул. Личаківська, 152;Сидорко В.М.;ТС;08.00-20.00
Личаківський;вул. Личаківська-вул.Чехова;Бондаренко З. М.;ТС;09.00-20.00
Личаківський;вул. Личаківська-Чернігівська;Тузяк Л.Л.;ТС;цілодобово
Личаківський;вул. Личаківська-Тр.Глинянський;Горін А.В.;ТС;цілодобово
Личаківський;вул. Личаківська,44;ТзОВ «Розтор»;ТС;08.00-20.00
Личаківський;вул. Личаківська,112;Мазур А.;ТС;цілодобово
Личаківський;вул. Личаківська, 2 (зупинка трамваю №2,7);Лелик В.М.;ТС;09.00-21.00
Личаківський;вул. Личаківська, 152;"ПП ""Тарком плюс""";ТС;08.00-21.00
Личаківський;вул. М.Печери, 39;ТзОВ «Олсем Ко ЛТД»;ТС;09.00-22.00
Личаківський;вул. М.Печери, 45;ТзОВ«Візія»;ТС;цілодобово
Личаківський;вул.  М.Печери, 47;ПП «Сальвадор»;ТС;цілодобово
Личаківський;вул. Медової Печери, 38;Атаманчук О.О.;ТС;08.00-21.00
Личаківський;вул. Мечнікова-Шимзерів;Колцун А.О.;ТС;09.00-19.00
Личаківський;вул. Ніщинського, 28;Горін А.В.;ТС;цілодобово
Личаківський;вул. Некрасова, 4;"ТзОВ ""Галорис""";ТС;09.00-22.00
Личаківський;вул. Опришківська-вул.Кордуби;Кунець І.І.;ТС;07.00-21.00
Личаківський;вул. Опришківська-                         вул. Кордуби;Кунець І.І.;ТС;07.00-21.00
Личаківський;вул.  Пекарська, 50;Гарас О.З.;ТС;08.00-20.00
Личаківський;вул. Пекарська, 52;Іванова Х.Р.;ТС;09.00-20.00
Личаківський;вул. Пекарська, 65;Янко М.В.;ТС;08.00-20.00
Личаківський;вул. Пекарська, 69;ТзОВ «Торгбудсервіс»;ТС;08.00-20.00
Личаківський;вул. Пасічна-вул.Є.Ярошинської;Касем Ж.Х.А.;ТС;08.00-22.00
Личаківський;вул. Пасічна, 90;Сомик О.Б.;ТС;цілодобово
Личаківський;вул. Пасічна-вул.Лисеницька;Шумський І.Д.;ТС;09.00-22.00
Личаківський;вул. Пасічна, 64;Ганусяк В.Я.;ТС;09.00-21.00
Личаківський;вул. Пасічна (біля підземного переходу);Касем Ж.Х.А.;ТС;08.00-22.00
Личаківський;вул. Пасічна,22; Голубінка З.Я.;ТС;цілодобово
Личаківський;вул. Пасічна, 85-87; Свистун П.П.;ТС;08.00-23.00
Личаківський;пл. Петрушевича,3 (місце 9);Сидорко В.М.;ТС;08.00-20.00
Личаківський;пл. Петрушевича,2;"ТзОВ ""Вересень-3""";ТС;цілодобово
Личаківський;пл. Петрушевича,10;Сидорко В.М.;ТС;08.00-20.00
Личаківський;вул. Польова, 27;Дендюк Л.В;ТС;08.00-20.00
Личаківський;вул. Тарнавського,109;Кульчицький В.О.;ТС;цілодобово
Личаківський;вул. Тершаковців ,2;"ПП «Львів-стиль»              орендує ПП ""Нова трейд""";ТС;цілодобово
Личаківський;вул.Тершаковців-вул.Туган-Барановського;"ПП «Чарівна усмішка»              орендує ПП ""Нова трейд""";ТС;цілодобово
Личаківський;вул. Тершаковців-вул.Туган-Барановського;"ТзОВ ""Авангард плюс""";ТС;09.00-20.00
Личаківський;вул. Тракт Глинянський, 147-а;Явна Н.Й.;ТС;08.00-21.00
Личаківський;вул. Тракт Глинянський, 161б;Понкало М.І.;ТС;09.00-20.00
Личаківський;вул. Б.Хмельницького, 176;"ТзОВ ""Авангард плюс""";ТС;08.00-20.00
Личаківський;вул. Ш.Руставелі;"ТзОВ ""Авангард плюс""";ТС;08.00-20.00
Личаківський;вул. Личаківська, 191-193;"ТзОВ ""Авангард плюс""";ТС;08.00-20.00
Личаківський;вул. Личаківська, 75;Левус Ж.К.;ТС;09.00-20.00
Личаківський;вул. Б.Хмельницького – вул.Кукурудзяна;"ПП ""Статок плюс""";ТС;цілодобово
Личаківський;вул. Ш.Руставелі, 1;Кузик З.О.;ТС;цілодобово
Личаківський;вул. С. Ярошинської, 2 -                    вул. Пасічна;Кульчицький В.О.;ТС;цілодобово
